district,dong_code,dong_name,floor,contract_date,rent_type,area_m2,deposit,rent,built_year,building_type,year,interest_rate,cpi,contract_year,building_age
성북구,10800,동소문동5가,6.0,2022-01-07,월세,16.67,5000,42,2017.0,아파트,2022,1.0,104.85,2022,5.0
성북구,10700,동소문동4가,1.0,2022-01-08,월세,71.0,8000,10,2001.0,단독다가구,2022,1.0,104.85,2022,21.0
성북구,10900,동소문동6가,1.0,2022-01-08,월세,54.8,4000,55,1994.0,단독다가구,2022,1.0,104.85,2022,28.0
성북구,11000,동소문동7가,3.0,2022-01-08,월세,114.97,15000,200,2004.0,아파트,2022,1.0,104.85,2022,18.0
성북구,11500,삼선동5가,1.0,2022-01-08,월세,35.0,2000,50,1990.0,단독다가구,2022,1.0,104.85,2022,32.0
성북구,13900,석관동,1.0,2022-01-08,월세,32.6,300,37,1992.0,단독다가구,2022,1.0,104.85,2022,30.0
성북구,13000,보문동1가,1.0,2022-01-08,월세,33.0,500,50,1990.0,단독다가구,2022,1.0,104.85,2022,32.0
성북구,13900,석관동,1.0,2022-01-08,월세,40.0,300,29,1994.0,단독다가구,2022,1.0,104.85,2022,28.0
성북구,11700,동선동2가,1.0,2022-01-08,월세,40.0,5000,45,1994.0,단독다가구,2022,1.0,104.85,2022,28.0
성북구,12100,안암동1가,1.0,2022-01-08,월세,36.8,1000,65,1992.0,단독다가구,2022,1.0,104.85,2022,30.0
성북구,13100,보문동2가,1.0,2022-01-08,월세,31.4,3000,35,1994.0,단독다가구,2022,1.0,104.85,2022,28.0
성북구,13500,종암동,1.0,2022-01-08,월세,18.0,1000,29,2015.0,단독다가구,2022,1.0,104.85,2022,7.0
성북구,13400,길음동,20.0,2022-01-08,월세,59.78,10000,160,2022.0,아파트,2022,1.0,104.85,2022,0.0
성북구,13400,길음동,21.0,2022-01-08,월세,59.78,35000,35,2022.0,아파트,2022,1.0,104.85,2022,0.0
성북구,12500,안암동5가,1.0,2022-01-08,월세,16.0,200,29,1998.0,단독다가구,2022,1.0,104.85,2022,24.0
성북구,13300,정릉동,1.0,2022-01-08,월세,12.0,1000,50,2018.0,단독다가구,2022,1.0,104.85,2022,4.0
성북구,13300,정릉동,1.0,2022-01-08,월세,19.8,1000,45,2019.0,단독다가구,2022,1.0,104.85,2022,3.0
성북구,13400,길음동,18.0,2022-01-08,월세,84.77,31000,150,2022.0,아파트,2022,1.0,104.85,2022,0.0
성북구,12500,안암동5가,1.0,2022-01-08,월세,16.5,1000,65,2021.0,단독다가구,2022,1.0,104.85,2022,1.0
성북구,12600,보문동4가,1.0,2022-01-08,월세,18.0,10000,15,2018.0,단독다가구,2022,1.0,104.85,2022,4.0
성북구,12000,동선동5가,1.0,2022-01-08,월세,20.0,1000,45,2009.0,단독다가구,2022,1.0,104.85,2022,13.0
성북구,12200,안암동2가,1.0,2022-01-08,월세,17.0,2000,30,1970.0,단독다가구,2022,1.0,104.85,2022,52.0
성북구,13100,보문동2가,1.0,2022-01-08,월세,16.5,1000,50,2010.0,단독다가구,2022,1.0,104.85,2022,12.0
성북구,13300,정릉동,1.0,2022-01-08,월세,18.0,1000,50,2018.0,단독다가구,2022,1.0,104.85,2022,4.0
성북구,13300,정릉동,1.0,2022-01-08,월세,16.5,1000,50,2019.0,단독다가구,2022,1.0,104.85,2022,3.0
성북구,10800,동소문동5가,19.0,2022-01-08,월세,125.04,60000,90,2006.0,아파트,2022,1.0,104.85,2022,16.0
성북구,11700,동선동2가,1.0,2022-01-08,월세,17.0,2000,35,1997.0,단독다가구,2022,1.0,104.85,2022,25.0
성북구,11500,삼선동5가,3.0,2022-01-08,월세,26.88,500,50,2001.0,연립다세대,2022,1.0,104.85,2022,21.0
성북구,13300,정릉동,1.0,2022-01-08,월세,18.2,500,45,2018.0,단독다가구,2022,1.0,104.85,2022,4.0
성북구,13600,하월곡동,6.0,2022-01-08,월세,84.59,8000,150,2006.0,아파트,2022,1.0,104.85,2022,16.0
성북구,13300,정릉동,1.0,2022-01-08,월세,16.5,2000,25,2011.0,단독다가구,2022,1.0,104.85,2022,11.0
성북구,11700,동선동2가,1.0,2022-01-08,월세,20.0,500,40,1979.0,단독다가구,2022,1.0,104.85,2022,43.0
성북구,13400,길음동,24.0,2022-01-08,월세,59.99,10000,170,2019.0,아파트,2022,1.0,104.85,2022,3.0
성북구,12500,안암동5가,1.0,2022-01-08,월세,18.15,1000,65,2019.0,단독다가구,2022,1.0,104.85,2022,3.0
성북구,11500,삼선동5가,1.0,2022-01-08,월세,42.51,3000,120,2021.0,단독다가구,2022,1.0,104.85,2022,1.0
성북구,11100,삼선동1가,1.0,2022-01-08,월세,46.0,5000,65,1997.0,단독다가구,2022,1.0,104.85,2022,25.0
성북구,11800,동선동3가,1.0,2022-01-08,월세,43.75,10000,30,1993.0,단독다가구,2022,1.0,104.85,2022,29.0
성북구,13800,장위동,1.0,2022-01-08,월세,41.67,1000,40,1995.0,단독다가구,2022,1.0,104.85,2022,27.0
성북구,13600,하월곡동,11.0,2022-01-08,월세,15.62,1000,50,2013.0,아파트,2022,1.0,104.85,2022,9.0
성북구,11900,동선동4가,12.0,2022-01-08,월세,21.05,5000,47,2011.0,오피스텔,2022,1.0,104.85,2022,11.0
성북구,13400,길음동,14.0,2022-01-08,월세,59.94,15000,80,1998.0,아파트,2022,1.0,104.85,2022,24.0
성북구,13600,하월곡동,12.0,2022-01-08,월세,15.62,1000,55,2013.0,아파트,2022,1.0,104.85,2022,9.0
성북구,13600,하월곡동,14.0,2022-01-08,월세,15.62,1000,50,2013.0,아파트,2022,1.0,104.85,2022,9.0
성북구,13500,종암동,1.0,2022-01-08,월세,30.0,200,37,1996.0,단독다가구,2022,1.0,104.85,2022,26.0
성북구,13900,석관동,1.0,2022-01-08,월세,21.0,500,45,2019.0,단독다가구,2022,1.0,104.85,2022,3.0
성북구,13900,석관동,1.0,2022-01-08,월세,20.6,500,40,2019.0,단독다가구,2022,1.0,104.85,2022,3.0
성북구,12200,안암동2가,1.0,2022-01-08,월세,23.1,1000,57,2002.0,단독다가구,2022,1.0,104.85,2022,20.0
성북구,13300,정릉동,-1.0,2022-01-08,월세,21.08,500,25,1994.0,연립다세대,2022,1.0,104.85,2022,28.0
성북구,12200,안암동2가,1.0,2022-01-08,월세,26.0,800,40,1997.0,단독다가구,2022,1.0,104.85,2022,25.0
성북구,10200,성북동1가,1.0,2022-01-08,월세,23.0,1000,50,1992.0,단독다가구,2022,1.0,104.85,2022,30.0
성북구,13900,석관동,1.0,2022-01-08,월세,30.0,1000,35,1994.0,단독다가구,2022,1.0,104.85,2022,28.0
성북구,13400,길음동,3.0,2022-01-08,월세,59.37,12000,110,2007.0,아파트,2022,1.0,104.85,2022,15.0
성북구,11500,삼선동5가,5.0,2022-01-08,월세,18.6,5000,41,2014.0,오피스텔,2022,1.0,104.85,2022,8.0
성북구,11100,삼선동1가,5.0,2022-01-08,월세,40.15,5000,70,2015.0,연립다세대,2022,1.0,104.85,2022,7.0
성북구,13400,길음동,3.0,2022-01-08,월세,59.37,10000,120,2007.0,아파트,2022,1.0,104.85,2022,15.0
성북구,12500,안암동5가,2.0,2022-01-08,월세,12.21,1000,65,2011.0,연립다세대,2022,1.0,104.85,2022,11.0
성북구,13600,하월곡동,6.0,2022-01-08,월세,114.75,30000,130,2003.0,아파트,2022,1.0,104.85,2022,19.0
성북구,13600,하월곡동,16.0,2022-01-08,월세,59.98,42000,30,2007.0,아파트,2022,1.0,104.85,2022,15.0
성북구,13800,장위동,12.0,2022-01-08,월세,15.21,500,60,2019.0,아파트,2022,1.0,104.85,2022,3.0
성북구,13300,정릉동,16.0,2022-01-08,월세,84.91,10000,85,2000.0,아파트,2022,1.0,104.85,2022,22.0
성북구,13800,장위동,8.0,2022-01-08,월세,15.21,1000,47,2019.0,아파트,2022,1.0,104.85,2022,3.0
성북구,13600,하월곡동,16.0,2022-01-08,월세,84.88,10000,160,2007.0,아파트,2022,1.0,104.85,2022,15.0
성북구,10800,동소문동5가,18.0,2022-01-08,월세,14.02,1000,77,2018.0,아파트,2022,1.0,104.85,2022,4.0
성북구,13300,정릉동,13.0,2022-01-08,월세,59.98,3000,110,2005.0,아파트,2022,1.0,104.85,2022,17.0
성북구,11100,삼선동1가,1.0,2022-01-09,월세,79.02,0,45,2008.0,연립다세대,2022,1.0,104.85,2022,14.0
성북구,13400,길음동,1.0,2022-01-09,월세,75.3,10000,50,1997.0,단독다가구,2022,1.0,104.85,2022,25.0
성북구,11800,동선동3가,1.0,2022-01-09,월세,20.0,1000,50,2012.0,단독다가구,2022,1.0,104.85,2022,10.0
성북구,12200,안암동2가,1.0,2022-01-09,월세,20.0,300,40,1997.0,단독다가구,2022,1.0,104.85,2022,25.0
성북구,11500,삼선동5가,1.0,2022-01-09,월세,18.0,500,40,2009.0,단독다가구,2022,1.0,104.85,2022,13.0
성북구,13300,정릉동,1.0,2022-01-09,월세,15.0,1000,50,2017.0,단독다가구,2022,1.0,104.85,2022,5.0
성북구,13500,종암동,1.0,2022-01-09,월세,17.76,500,30,2011.0,단독다가구,2022,1.0,104.85,2022,11.0
성북구,10800,동소문동5가,12.0,2022-01-09,월세,16.67,1000,84,2017.0,아파트,2022,1.0,104.85,2022,5.0
성북구,12500,안암동5가,1.0,2022-01-09,월세,59.49,1000,80,1994.0,단독다가구,2022,1.0,104.85,2022,28.0
성북구,12500,안암동5가,1.0,2022-01-09,월세,18.0,500,55,1993.0,단독다가구,2022,1.0,104.85,2022,29.0
성북구,13500,종암동,1.0,2022-01-09,월세,20.0,500,45,2017.0,단독다가구,2022,1.0,104.85,2022,5.0
성북구,12500,안암동5가,1.0,2022-01-09,월세,20.0,500,55,1998.0,단독다가구,2022,1.0,104.85,2022,24.0
성북구,12500,안암동5가,2.0,2022-01-09,월세,16.07,1000,57,2019.0,연립다세대,2022,1.0,104.85,2022,3.0
성북구,11800,동선동3가,1.0,2022-01-09,월세,20.0,1000,45,2019.0,단독다가구,2022,1.0,104.85,2022,3.0
성북구,13700,상월곡동,1.0,2022-01-09,월세,16.0,500,43,2017.0,단독다가구,2022,1.0,104.85,2022,5.0
성북구,13900,석관동,1.0,2022-01-09,월세,17.16,1000,45,2014.0,단독다가구,2022,1.0,104.85,2022,8.0
성북구,12800,보문동6가,12.0,2022-01-09,월세,84.99,17000,10,2017.0,아파트,2022,1.0,104.85,2022,5.0
성북구,13900,석관동,2.0,2022-01-09,월세,28.89,1000,50,2008.0,연립다세대,2022,1.0,104.85,2022,14.0
성북구,10300,돈암동,9.0,2022-01-09,월세,59.79,30000,30,1998.0,아파트,2022,1.0,104.85,2022,24.0
성북구,13300,정릉동,1.0,2022-01-09,월세,22.0,300,28,1983.0,단독다가구,2022,1.0,104.85,2022,39.0
성북구,12900,보문동7가,1.0,2022-01-09,월세,23.73,400,36,1993.0,단독다가구,2022,1.0,104.85,2022,29.0
성북구,13900,석관동,1.0,2022-01-09,월세,22.36,500,35,2019.0,단독다가구,2022,1.0,104.85,2022,3.0
성북구,12500,안암동5가,1.0,2022-01-09,월세,24.79,1000,40,1994.0,단독다가구,2022,1.0,104.85,2022,28.0
성북구,13300,정릉동,1.0,2022-01-09,월세,25.0,2000,60,1996.0,단독다가구,2022,1.0,104.85,2022,26.0
성북구,12500,안암동5가,1.0,2022-01-09,월세,24.0,500,52,1998.0,단독다가구,2022,1.0,104.85,2022,24.0
성북구,13500,종암동,1.0,2022-01-10,월세,24.1,200,20,1993.0,단독다가구,2022,1.0,104.85,2022,29.0
성북구,13300,정릉동,1.0,2022-01-10,월세,36.0,2000,70,2016.0,단독다가구,2022,1.0,104.85,2022,6.0
성북구,13300,정릉동,1.0,2022-01-10,월세,23.1,500,60,2017.0,단독다가구,2022,1.0,104.85,2022,5.0
성북구,12200,안암동2가,1.0,2022-01-10,월세,20.5,1000,45,2017.0,단독다가구,2022,1.0,104.85,2022,5.0
성북구,13600,하월곡동,1.0,2022-01-10,월세,36.36,1000,35,1996.0,단독다가구,2022,1.0,104.85,2022,26.0
성북구,12500,안암동5가,1.0,2022-01-10,월세,38.39,2000,75,2002.0,단독다가구,2022,1.0,104.85,2022,20.0
성북구,12100,안암동1가,1.0,2022-01-10,월세,35.0,1000,65,1992.0,단독다가구,2022,1.0,104.85,2022,30.0
성북구,12500,안암동5가,1.0,2022-01-10,월세,40.0,3000,60,2004.0,단독다가구,2022,1.0,104.85,2022,18.0
성북구,13700,상월곡동,1.0,2022-01-10,월세,34.0,300,42,1994.0,단독다가구,2022,1.0,104.85,2022,28.0
성북구,11700,동선동2가,1.0,2022-01-10,월세,23.0,1000,50,2017.0,단독다가구,2022,1.0,104.85,2022,5.0
성북구,11200,삼선동2가,1.0,2022-01-10,월세,40.12,500,45,1995.0,단독다가구,2022,1.0,104.85,2022,27.0
성북구,12100,안암동1가,4.0,2022-01-10,월세,14.99,1000,45,2014.0,연립다세대,2022,1.0,104.85,2022,8.0
성북구,12800,보문동6가,1.0,2022-01-10,월세,41.2,2000,67,2017.0,단독다가구,2022,1.0,104.85,2022,5.0
성북구,13700,상월곡동,1.0,2022-01-10,월세,41.33,1000,45,2002.0,단독다가구,2022,1.0,104.85,2022,20.0
성북구,13500,종암동,4.0,2022-01-10,월세,94.72,2000,70,1997.0,연립다세대,2022,1.0,104.85,2022,25.0
성북구,10800,동소문동5가,13.0,2022-01-10,월세,14.02,1000,75,2018.0,아파트,2022,1.0,104.85,2022,4.0
성북구,13300,정릉동,13.0,2022-01-10,월세,59.37,3000,150,2009.0,아파트,2022,1.0,104.85,2022,13.0
성북구,13300,정릉동,1.0,2022-01-10,월세,36.74,2000,53,2005.0,연립다세대,2022,1.0,104.85,2022,17.0
성북구,13200,보문동3가,12.0,2022-01-10,월세,84.77,25000,76,2013.0,아파트,2022,1.0,104.85,2022,9.0
성북구,13300,정릉동,10.0,2022-01-10,월세,32.76,1843,12,2005.0,아파트,2022,1.0,104.85,2022,17.0
성북구,11400,삼선동4가,6.0,2022-01-10,월세,27.09,10000,46,2014.0,오피스텔,2022,1.0,104.85,2022,8.0
성북구,13900,석관동,3.0,2022-01-10,월세,14.52,8000,20,2010.0,연립다세대,2022,1.0,104.85,2022,12.0
성북구,11400,삼선동4가,6.0,2022-01-10,월세,27.09,100000,46,2014.0,오피스텔,2022,1.0,104.85,2022,8.0
성북구,13900,석관동,3.0,2022-01-10,월세,32.02,2581,34,2021.0,연립다세대,2022,1.0,104.85,2022,1.0
성북구,13700,상월곡동,1.0,2022-01-10,월세,13.74,1000,40,2019.0,단독다가구,2022,1.0,104.85,2022,3.0
성북구,13100,보문동2가,1.0,2022-01-10,월세,49.92,8000,45,1993.0,단독다가구,2022,1.0,104.85,2022,29.0
성북구,13300,정릉동,1.0,2022-01-10,월세,72.72,2000,100,2018.0,단독다가구,2022,1.0,104.85,2022,4.0
성북구,13800,장위동,1.0,2022-01-10,월세,54.63,1000,40,1991.0,단독다가구,2022,1.0,104.85,2022,31.0
성북구,13800,장위동,1.0,2022-01-10,월세,59.22,2000,60,1997.0,단독다가구,2022,1.0,104.85,2022,25.0
성북구,11800,동선동3가,1.0,2022-01-10,월세,49.84,5000,20,2001.0,단독다가구,2022,1.0,104.85,2022,21.0
성북구,10800,동소문동5가,13.0,2022-01-10,월세,16.67,3000,80,2017.0,아파트,2022,1.0,104.85,2022,5.0
성북구,11800,동선동3가,1.0,2022-01-10,월세,62.41,2000,90,1994.0,단독다가구,2022,1.0,104.85,2022,28.0
성북구,13400,길음동,8.0,2022-01-10,월세,60.0,30000,50,2003.0,아파트,2022,1.0,104.85,2022,19.0
성북구,13400,길음동,18.0,2022-01-10,월세,59.98,10000,106,2010.0,아파트,2022,1.0,104.85,2022,12.0
성북구,13400,길음동,13.0,2022-01-10,월세,84.96,5000,137,2003.0,아파트,2022,1.0,104.85,2022,19.0
성북구,13800,장위동,17.0,2022-01-10,월세,59.35,10000,100,2017.0,아파트,2022,1.0,104.85,2022,5.0
성북구,13300,정릉동,4.0,2022-01-10,월세,43.11,1000,63,2001.0,아파트,2022,1.0,104.85,2022,21.0
성북구,11800,동선동3가,1.0,2022-01-10,월세,19.8,1000,45,2002.0,단독다가구,2022,1.0,104.85,2022,20.0
성북구,12500,안암동5가,1.0,2022-01-10,월세,18.0,1000,50,1997.0,단독다가구,2022,1.0,104.85,2022,25.0
성북구,11800,동선동3가,1.0,2022-01-10,월세,18.0,500,45,2001.0,단독다가구,2022,1.0,104.85,2022,21.0
성북구,11800,동선동3가,1.0,2022-01-10,월세,18.0,300,50,2001.0,단독다가구,2022,1.0,104.85,2022,21.0
성북구,13300,정릉동,1.0,2022-01-10,월세,16.0,1000,45,2017.0,단독다가구,2022,1.0,104.85,2022,5.0
성북구,13300,정릉동,1.0,2022-01-10,월세,15.0,1000,45,2017.0,단독다가구,2022,1.0,104.85,2022,5.0
성북구,12500,안암동5가,1.0,2022-01-10,월세,20.0,6000,35,2018.0,단독다가구,2022,1.0,104.85,2022,4.0
성북구,12500,안암동5가,1.0,2022-01-10,월세,19.8,100,50,1994.0,단독다가구,2022,1.0,104.85,2022,28.0
성북구,13000,보문동1가,1.0,2022-01-10,월세,20.0,1000,50,2011.0,단독다가구,2022,1.0,104.85,2022,11.0
성북구,13300,정릉동,2.0,2022-01-10,월세,30.97,1023,18,2019.0,연립다세대,2022,1.0,104.85,2022,3.0
성북구,13400,길음동,7.0,2022-01-10,월세,33.46,1630,11,2019.0,아파트,2022,1.0,104.85,2022,3.0
성북구,11300,삼선동3가,1.0,2022-01-10,월세,35.58,2012,20,2008.0,아파트,2022,1.0,104.85,2022,14.0
성북구,13800,장위동,3.0,2022-01-10,월세,49.0,18000,50,2016.0,연립다세대,2022,1.0,104.85,2022,6.0
성북구,11300,삼선동3가,1.0,2022-01-10,월세,35.58,4118,8,2008.0,아파트,2022,1.0,104.85,2022,14.0
성북구,13800,장위동,3.0,2022-01-10,월세,49.0,18000,28,2016.0,연립다세대,2022,1.0,104.85,2022,6.0
성북구,13400,길음동,12.0,2022-01-10,월세,33.46,1630,11,2019.0,아파트,2022,1.0,104.85,2022,3.0
성북구,13500,종암동,2.0,2022-01-11,월세,45.54,5944,18,2019.0,연립다세대,2022,1.0,104.85,2022,3.0
성북구,11200,삼선동2가,6.0,2022-01-11,월세,84.83,20000,110,2008.0,아파트,2022,1.0,104.85,2022,14.0
성북구,11400,삼선동4가,2.0,2022-01-11,월세,16.07,1000,50,2012.0,연립다세대,2022,1.0,104.85,2022,10.0
성북구,13900,석관동,3.0,2022-01-11,월세,25.0,1000,41,2002.0,오피스텔,2022,1.0,104.85,2022,20.0
성북구,11300,삼선동3가,12.0,2022-01-11,월세,35.58,4118,8,2008.0,아파트,2022,1.0,104.85,2022,14.0
성북구,11300,삼선동3가,12.0,2022-01-11,월세,35.58,2012,20,2008.0,아파트,2022,1.0,104.85,2022,14.0
성북구,13300,정릉동,2.0,2022-01-11,월세,56.26,6315,12,2020.0,연립다세대,2022,1.0,104.85,2022,2.0
성북구,13300,정릉동,3.0,2022-01-11,월세,56.26,1220,35,2020.0,연립다세대,2022,1.0,104.85,2022,2.0
성북구,10700,동소문동4가,2.0,2022-01-11,월세,17.56,1000,70,2019.0,오피스텔,2022,1.0,104.85,2022,3.0
성북구,13300,정릉동,2.0,2022-01-11,월세,58.55,15000,30,2018.0,연립다세대,2022,1.0,104.85,2022,4.0
성북구,12500,안암동5가,1.0,2022-01-11,월세,168.02,8000,9,2001.0,단독다가구,2022,1.0,104.85,2022,21.0
성북구,13400,길음동,21.0,2022-01-11,월세,59.9,30000,100,2019.0,아파트,2022,1.0,104.85,2022,3.0
성북구,10300,돈암동,7.0,2022-01-11,월세,59.92,20000,90,2007.0,아파트,2022,1.0,104.85,2022,15.0
성북구,13600,하월곡동,1.0,2022-01-11,월세,25.0,1000,70,2011.0,단독다가구,2022,1.0,104.85,2022,11.0
성북구,13300,정릉동,1.0,2022-01-11,월세,25.0,1000,60,1996.0,단독다가구,2022,1.0,104.85,2022,26.0
성북구,13500,종암동,1.0,2022-01-11,월세,41.67,2000,70,2009.0,단독다가구,2022,1.0,104.85,2022,13.0
성북구,13500,종암동,1.0,2022-01-11,월세,42.0,1000,45,1993.0,단독다가구,2022,1.0,104.85,2022,29.0
성북구,13900,석관동,1.0,2022-01-11,월세,30.34,200,25,1991.0,단독다가구,2022,1.0,104.85,2022,31.0
성북구,12200,안암동2가,1.0,2022-01-11,월세,40.0,1000,50,1996.0,단독다가구,2022,1.0,104.85,2022,26.0
성북구,13500,종암동,1.0,2022-01-11,월세,35.0,1500,60,1990.0,단독다가구,2022,1.0,104.85,2022,32.0
성북구,12200,안암동2가,1.0,2022-01-11,월세,23.1,1000,50,2010.0,단독다가구,2022,1.0,104.85,2022,12.0
성북구,12500,안암동5가,1.0,2022-01-11,월세,23.1,1000,55,1997.0,단독다가구,2022,1.0,104.85,2022,25.0
성북구,11800,동선동3가,1.0,2022-01-11,월세,23.1,1000,50,2000.0,단독다가구,2022,1.0,104.85,2022,22.0
성북구,12200,안암동2가,1.0,2022-01-11,월세,23.1,500,45,2010.0,단독다가구,2022,1.0,104.85,2022,12.0
성북구,10300,돈암동,11.0,2022-01-11,월세,59.58,3000,110,1998.0,아파트,2022,1.0,104.85,2022,24.0
성북구,13300,정릉동,1.0,2022-01-11,월세,12.0,500,40,2019.0,단독다가구,2022,1.0,104.85,2022,3.0
성북구,13300,정릉동,1.0,2022-01-11,월세,13.0,1000,45,2021.0,단독다가구,2022,1.0,104.85,2022,1.0
성북구,13300,정릉동,8.0,2022-01-11,월세,32.76,1764,18,2005.0,아파트,2022,1.0,104.85,2022,17.0
성북구,13500,종암동,7.0,2022-01-11,월세,75.5,5000,130,1996.0,아파트,2022,1.0,104.85,2022,26.0
성북구,13900,석관동,3.0,2022-01-11,월세,59.9,5000,140,2009.0,아파트,2022,1.0,104.85,2022,13.0
성북구,13900,석관동,8.0,2022-01-11,월세,59.9,10000,89,2009.0,아파트,2022,1.0,104.85,2022,13.0
성북구,13800,장위동,14.0,2022-01-11,월세,39.34,1329,20,2006.0,아파트,2022,1.0,104.85,2022,16.0
성북구,13800,장위동,1.0,2022-01-11,월세,39.34,4401,3,2006.0,아파트,2022,1.0,104.85,2022,16.0
성북구,13300,정릉동,8.0,2022-01-11,월세,32.76,3078,6,2005.0,아파트,2022,1.0,104.85,2022,17.0
성북구,10300,돈암동,4.0,2022-01-11,월세,84.97,30000,100,2004.0,아파트,2022,1.0,104.85,2022,18.0
성북구,13800,장위동,3.0,2022-01-11,월세,57.48,3000,60,1997.0,연립다세대,2022,1.0,104.85,2022,25.0
성북구,13500,종암동,11.0,2022-01-11,월세,84.96,37000,50,2000.0,아파트,2022,1.0,104.85,2022,22.0
성북구,13800,장위동,6.0,2022-01-11,월세,32.22,6279,23,2017.0,아파트,2022,1.0,104.85,2022,5.0
성북구,13800,장위동,11.0,2022-01-11,월세,32.22,6279,23,2017.0,아파트,2022,1.0,104.85,2022,5.0
성북구,10100,성북동,-1.0,2022-01-11,월세,37.2,8900,16,1995.0,연립다세대,2022,1.0,104.85,2022,27.0
성북구,13800,장위동,6.0,2022-01-11,월세,32.22,7131,19,2017.0,아파트,2022,1.0,104.85,2022,5.0
성북구,13400,길음동,3.0,2022-01-11,월세,84.96,34000,100,2010.0,아파트,2022,1.0,104.85,2022,12.0
성북구,13400,길음동,5.0,2022-01-11,월세,84.96,5000,230,2010.0,아파트,2022,1.0,104.85,2022,12.0
성북구,13400,길음동,4.0,2022-01-11,월세,59.97,4500,140,2005.0,아파트,2022,1.0,104.85,2022,17.0
성북구,13800,장위동,12.0,2022-01-11,월세,32.22,6279,23,2017.0,아파트,2022,1.0,104.85,2022,5.0
성북구,13800,장위동,8.0,2022-01-11,월세,32.22,7507,20,2017.0,아파트,2022,1.0,104.85,2022,5.0
성북구,13800,장위동,5.0,2022-01-11,월세,40.24,9693,25,2017.0,아파트,2022,1.0,104.85,2022,5.0
성북구,13800,장위동,20.0,2022-01-11,월세,40.24,9693,25,2017.0,아파트,2022,1.0,104.85,2022,5.0
